order_id,customer_id,customer_name,email,phone,city,order_date,ship_date,category,unit_price_aed,quantity,payment_method,flag_ship_before_order,flag_invalid_email,flag_price_outlier
ORD002267,CUST00413,Huda  Nasser,huda.nasser@gmail,+971 53 9725796,Ras Al Khaimah,2025-04-06,2025-04-10,Books,11.26,1,Credit Card,False,True,False
ORD002205,CUST01186,Zainab Ibrahim,zainabibrahimgmail.com,+971 56 1160268,Fujairah,2026-01-18,2026-01-20,Toys,25.62,5,Cash on Delivery,False,True,False
ORD001858,CUST00064,Mariam Khan,,+971 56 4638154,Ras Al Khaimah,2025-12-04,2025-04-16,Fashion,51.93,2,Credit Card,True,False,False
ORD002710,CUST01446,Hassan Malik,,+971 55 4577317,Abu Dhabi,2026-02-01,2026-01-04,Groceries,318.43,1,Apple Pay,True,False,False
ORD002863,CUST00083,Layla Al Falasi,layla.alfalasi@gmail,+971 50 6223417,Dubai,2025-02-01,2025-02-06,Toys,22.15,3,Debit Card,False,True,False
ORD003845,CUST01747,Omar Sheikh,omar.sheikh72@yahoo.com,+971 58 1244250,Abu Dhabi,2025-09-01,2025-09-06,Groceries,16660.5,3,Debit Card,False,False,True
ORD003995,CUST00737,Huda Malik,hudamalikgmail.com,+971 53 9714709,Dubai,2025-11-18,2025-11-21,Books,,1,Credit Card,False,True,False
ORD000091,CUST00956,Rashid Ahmed,rashidahmedgmail.com,+971 52 6493461,Abu Dhabi,2025-04-10,,Toys,73.48,4,Debit Card,False,True,False
ORD002700,CUST01495,Hassan Al Suwaidi,hassan.alsuwaidi81@yahoo.com,+971 59 9960279,Abu Dhabi,2025-09-08,2025-08-14,Electronics,251.88,2,Credit Card,True,False,False
ORD003413,CUST01224,Salem Al Ali,salem.alali76@yahoo.com,+971 58 9226184,Dubai,2025-07-06,2025-06-16,Fashion,488.6,1,Cash on Delivery,True,False,False
ORD004773,CUST01671,Aisha Ahmed,aisha.ahmed31@gmail.com,+971 58 3653116,Fujairah,2025-11-15,2025-11-19,Electronics,12718.0,5,Debit Card,False,False,True
ORD000168,CUST00409,Amina Al Ali,amina.alali@gmail,+971 57 5446036,Ras Al Khaimah,2025-10-26,2025-11-03,Fashion,444.43,4,Apple Pay,False,True,False
ORD003731,CUST01361,Yousef Sheikh,yousef.sheikh37@gmail.com,+971 57 6191258,Ajman,2026-02-01,2026-01-28,Home & Kitchen,157.28,2,Apple Pay,True,False,False
ORD000798,CUST01472,Reem Al Ali,reem.alali28@yahoo.com,+971 59 8547010,Dubai,2025-09-20,2025-09-15,Toys,131.83,2,Cash on Delivery,True,False,False
ORD003318,CUST00490,Layla Sheikh,layla.sheikh51@hotmail.com,+971 59 9985243,Ajman,2025-10-01,2025-01-14,Electronics,24.97,3,Credit Card,True,False,False
ORD003780,CUST00433,Khalid Patel,khalid.patel@gmail,+971 59 5282626,Dubai,2025-01-09,2025-09-04,Toys,61.19,1,Credit Card,False,True,False
ORD001046,CUST00494,Aisha Malik,aisha.malik2@gmail.com,+971 51 5082723,Ajman,2025-09-05,2025-05-17,Sports,161.36,3,Cash on Delivery,True,False,False
ORD004222,CUST00592,Fatima Al Maktoum,fatima.almaktoum48@outlook.com,+971 55 1895454,Fujairah,2025-07-03,2025-03-15,Home & Kitchen,155.21,2,Cash on Delivery,True,False,False
ORD004379,CUST01765,Ali Patel,alipatelgmail.com,+971 53 4143353,Abu Dhabi,2025-06-30,2025-06-28,Books,89.59,1,Credit Card,True,True,False
ORD004052,CUST01289,Hassan Malik,hassan.malik6@yahoo.com,+971 52 9715659,Abu Dhabi,2025-02-22,2025-02-20,Books,79.94,1,Credit Card,True,False,False
ORD000733,CUST00970,Khalid Al Rashid,khalid.alrashid97@outlook.com,+971 56 1648801,Dubai,2026-09-03,2026-03-19,Groceries,100.31,5,Credit Card,True,False,False
ORD002143,CUST01029,Khalid Al Amiri,khalid.alamiri49@hotmail.com,+971 54 1954560,Sharjah,2025-12-25,2025-12-22,Home & Kitchen,79.31,4,Credit Card,True,False,False
ORD000427,CUST00235,Ahmed Hassan,ahmed.hassan42@yahoo.com,+971 57 5683223,Ajman,2026-12-05,2026-05-14,Beauty,25.41,5,Debit Card,True,False,False
ORD004132,CUST01516,Sara Al Falasi,sara.alfalasi@gmail,+971 53 1356712,Ras Al Khaimah,2025-01-18,2025-01-13,Fashion,66.84,3,Credit Card,True,True,False
ORD004109,CUST01183,Zainab Ibrahim,zainab.ibrahim77@hotmail.com,+971 50 8078325,Ajman,2025-09-14,2025-09-18,Electronics,-54.58,5,Credit Card,False,False,True
ORD000014,CUST00381,Mohammed Nasser,mohammed.nasser@gmail,+971 51 8033426,Abu Dhabi,2026-02-18,2026-02-28,Beauty,9.84,1,Credit Card,False,True,False
ORD000436,CUST01040,Omar Ahmed,omar.ahmed@gmail,+971 54 8520742,Sharjah,2025-06-18,2025-06-22,Toys,71.82,2,Cash on Delivery,False,True,False
ORD001115,CUST01667,Noor Al Amiri,noor.alamiri36@gmail.com,+971 52 5105024,Ras Al Khaimah,2025-05-02,2025-02-08,Home & Kitchen,77.51,2,Debit Card,True,False,False
ORD003936,CUST00626,Zainab Nasser,zainab.nasser55@yahoo.com,+971 55 3045405,Abu Dhabi,2025-12-06,2025-06-22,Books,98.33,1,Apple Pay,True,False,False
ORD000373,CUST00277,Mohammed Khan,,+971 58 4203013,Dubai,2025-12-07,2025-07-16,Books,284.62,2,Apple Pay,True,False,False
ORD000861,CUST00851,Salem Ahmed,salem.ahmed27@yahoo.com,+971 57 3968580,Ajman,2025-12-20,2025-12-18,Books,81.69,1,Cash on Delivery,True,False,False
ORD000648,CUST00080,Zainab Patel,zainab.patel@gmail,+971 52 4046988,Ras Al Khaimah,2025-10-28,2025-11-04,Home & Kitchen,,1,Credit Card,False,True,False
ORD004933,CUST00435,Salem Al Amiri,salem.alamiri51@hotmail.com,+971 57 8164760,Dubai,2026-02-27,2026-02-26,Sports,309.35,2,Apple Pay,True,False,False
ORD003384,CUST00800,Layla Al Suwaidi,layla.alsuwaidi42@gmail.com,+971 50 2041809,Ajman,2025-01-22,2025-01-18,Toys,186.23,4,Credit Card,True,False,False
ORD001521,CUST00014,Zainab Khan,zainab.khan@gmail,+971 52 9221787,Dubai,2025-10-30,2025-11-07,Sports,226.11,1,Apple Pay,False,True,False
ORD001769,CUST01575,Huda Khan,huda.khan@gmail,+971 54 7022947,Dubai,2025-11-30,2025-12-06,Fashion,75.43,2,Credit Card,False,True,False
ORD000755,CUST00381,Khalid Nasser,khalid.nasser22@hotmail.com,+971 53 2292642,Abu Dhabi,2025-05-04,2025-04-15,Home & Kitchen,25.81,5,Apple Pay,True,False,False
ORD004605,CUST00185,Ali Sheikh,alisheikhgmail.com,+971 58 7486442,Fujairah,2025-08-12,2025-12-12,Home & Kitchen,22.37,3,Apple Pay,False,True,False
ORD001439,CUST00357,Ahmed Khan,ahmedkhangmail.com,+971 55 4872020,Dubai,2026-06-07,2026-06-12,Electronics,108.96,2,Debit Card,False,True,False
ORD000865,CUST00856,Noor Hassan,noorhassangmail.com,+971 55 5379489,Ajman,2026-05-20,2026-05-27,Sports,36.13,1,Credit Card,False,True,False
ORD000546,CUST01051,Salem Rahman,salem.rahman@gmail,+971 51 9115888,Sharjah,2025-12-14,2025-12-17,Sports,30.06,2,Apple Pay,False,True,False
ORD002233,CUST00008,Mohammed Al Falasi,mohammed.alfalasi77@hotmail.com,+971 58 5801708,Abu Dhabi,2026-02-14,2026-02-10,Electronics,9.3,3,Credit Card,True,False,False
ORD002610,CUST00677,Zainab Al Ali,zainabalaligmail.com,+971 56 7299854,Ras Al Khaimah,2026-03-27,2026-03-28,Books,238.62,3,Credit Card,False,True,False
ORD004273,CUST00939,Salem Khan,,+971 55 8090029,Ajman,2026-03-13,,Sports,-17.14,4,Debit Card,False,False,True
ORD000835,CUST00287,Hassan Al Amiri,hassan.alamiri86@outlook.com,+971 50 3700658,Dubai,2025-12-19,2025-12-18,Books,64.41,5,Apple Pay,True,False,False
ORD004434,CUST01102,Fatima Ibrahim,fatima.ibrahim23@hotmail.com,+971 58 3078091,Dubai,2026-03-01,2026-01-12,Toys,38.03,1,Cash on Delivery,True,False,False
ORD003322,CUST00942,Layla Al Suwaidi,layla.alsuwaidi@gmail,+971 54 6648091,Ras Al Khaimah,2025-05-26,2025-05-30,Groceries,27.0,2,Cash on Delivery,False,True,False
